"order_detail_id","category_id","product_id","order_qty","order_price","order_status","order_datetime","user_id","payment_method"
6339,6,2175,10,1358,"Delivered","2023-11-27 06:30:27.295983",240707,"PayPal"
3674,5,4487,3,418.83,"Delivered","2023-02-16 02:55:12.661587",240815,"PayPal"
2272,2,9853,6,1295.34,"Delivered","2023-06-10 00:10:19.110543",242755,"PayPal"
4487,2,4339,7,1311.59,"Delivered","2023-09-11 07:02:59.344095",242755,"Credit Card"
9943,2,3232,8,1067.28,"Delivered","2023-04-04 14:22:39.390427",242755,"PayPal"
8681,3,3779,10,2896.4,"Processing","2023-12-10 17:56:30.80544",243042,"Debit Card"
6733,3,8439,10,2956.9,"Delivered","2023-07-30 09:16:56.024342",243042,"Credit Card"
7088,2,2004,1,153.25,"Delivered","2023-05-26 17:22:32.827276",243925,"Credit Card"
9900,2,7132,5,564.6,"Delivered","2023-03-04 09:30:57.174879",243925,"Credit Card"
2838,2,2225,3,348.66,"Delivered","2023-11-04 06:19:45.433039",243925,"Credit Card"
9195,3,2364,7,1069.25,"Delivered","2023-05-30 01:41:29.502034",244109,"Debit Card"
3015,3,9629,4,1085.28,"Delivered","2023-01-17 21:05:11.146612",244109,"Credit Card"
1589,6,4623,7,3179.12,"Delivered","2023-02-24 19:07:47.847902",244647,"PayPal"
5093,2,4201,1,218.91,"Delivered","2023-03-28 06:02:48.587458",244930,"PayPal"
9131,4,1977,1,390.02,"Delivered","2023-04-30 04:53:31.995238",245306,"Credit Card"
8951,4,7315,5,733,"Delivered","2023-06-29 07:00:36.474583",245306,"Credit Card"
6968,4,1137,6,1895.58,"Delivered","2023-06-14 22:49:25.824656",245639,"Credit Card"
3131,4,4005,3,1348.98,"Delivered","2023-06-15 16:40:54.456277",245639,"PayPal"
5750,4,6814,8,3988.48,"Delivered","2023-10-11 14:18:04.285301",245639,"PayPal"
6431,3,7650,5,1181.4,"Delivered","2023-02-11 22:10:52.878964",245705,"Credit Card"
1921,2,4206,5,315.65,"Delivered","2023-04-21 08:25:12.031804",246498,"Debit Card"
9768,2,4900,10,3304.2,"Delivered","2023-06-28 13:33:45.730178",246498,"PayPal"
3798,6,9883,9,1622.88,"Delivered","2023-06-18 01:42:20.38154",246973,"PayPal"
1351,6,3522,2,874.5,"Delivered","2023-07-27 04:45:18.024029",246973,"Debit Card"
1446,5,1349,2,269.16,"Delivered","2023-07-13 16:45:25.029905",247147,"Debit Card"
6942,5,3834,5,2499.55,"Processing","2023-12-13 04:59:37.804761",247147,"Debit Card"
7948,4,6361,9,121.41,"Delivered","2023-02-13 02:21:38.643181",247488,"PayPal"
8881,3,7980,1,301.33,"Delivered","2023-11-20 15:32:07.346174",248779,"PayPal"
2422,3,5627,2,574.2,"Delivered","2023-03-22 01:02:14.244964",248779,"PayPal"
4283,3,5810,3,1336.98,"Delivered","2023-05-05 20:31:54.401659",249227,"Debit Card"
3868,3,8726,7,1451.45,"Delivered","2023-07-13 03:57:48.975431",249227,"PayPal"
3329,3,6863,8,2542.96,"Delivered","2023-10-23 21:43:20.103137",249227,"Debit Card"
8494,6,2675,2,993.32,"Delivered","2023-11-12 23:09:38.580742",249406,"PayPal"
5433,4,8015,8,1714.72,"Delivered","2023-06-14 04:04:12.815876",249929,"Credit Card"
2602,3,7779,4,140.28,"Delivered","2023-09-15 20:28:43.311366",251502,"Credit Card"
1405,3,2369,3,633.12,"Delivered","2023-08-03 11:40:24.713235",251582,"Debit Card"
1808,3,2790,6,2740.92,"Delivered","2023-04-05 16:59:26.554047",251582,"Debit Card"
2987,3,4641,3,1123.89,"Delivered","2023-01-28 23:28:40.985448",253430,"PayPal"
8816,2,3912,5,1891.2,"Delivered","2023-01-25 04:37:42.398981",253698,"Credit Card"
8215,2,3564,8,381.44,"Delivered","2023-02-27 17:07:15.113525",253698,"Debit Card"
2225,2,1027,4,881.56,"Delivered","2023-07-16 09:57:13.958119",253698,"Credit Card"
7245,4,8024,3,1025.61,"Delivered","2023-08-05 17:42:14.779385",254644,"Credit Card"
3943,4,1390,7,921.2,"Delivered","2023-01-06 04:14:25.465459",254644,"Debit Card"
2368,3,3629,9,3780.54,"Delivered","2023-07-15 10:42:00.540892",256955,"Debit Card"
7954,3,8128,2,93.28,"Delivered","2023-09-11 22:45:14.66597",256955,"Credit Card"
4316,2,1846,3,642.81,"Delivered","2023-10-26 21:12:55.629267",257071,"Debit Card"
3373,2,3228,4,1081.08,"Delivered","2023-04-09 05:34:43.256266",257071,"Credit Card"
7569,2,4679,5,1865.1,"Delivered","2023-08-04 16:30:48.433171",257071,"PayPal"
2881,4,2578,4,119.24,"Delivered","2023-06-16 17:47:33.921086",257276,"Credit Card"
1511,3,8906,6,2942.16,"Delivered","2023-10-30 16:01:23.671068",257446,"Debit Card"
6216,3,5681,7,2393.51,"Delivered","2023-02-26 12:14:43.703475",257446,"PayPal"
3880,3,9344,9,3595.32,"Delivered","2023-10-13 13:48:23.357564",257446,"PayPal"
6857,5,9870,5,1610.85,"Delivered","2023-06-25 20:46:38.190227",257705,"Credit Card"
6768,3,2221,3,330.57,"Delivered","2023-04-19 15:04:31.632122",257909,"PayPal"
5940,3,3007,3,634.59,"Delivered","2023-04-08 14:12:02.790581",257909,"Debit Card"
6070,3,5268,9,2226.69,"Delivered","2023-03-18 10:18:08.570344",257909,"Debit Card"
3083,2,3973,10,649.8,"Delivered","2023-06-17 06:32:30.023782",258204,"PayPal"
6172,2,4907,2,605.06,"Delivered","2023-06-01 03:23:17.844359",258204,"Credit Card"
9322,2,3375,10,4564.4,"Delivered","2023-06-11 15:40:03.591429",258204,"Debit Card"
1941,3,6469,8,3029.44,"Delivered","2023-04-13 02:33:29.278835",258580,"Credit Card"
7591,3,7550,4,684,"Delivered","2023-07-04 03:54:00.558967",258580,"Credit Card"
8927,3,9944,5,2020.45,"Delivered","2023-11-11 03:40:21.194874",258580,"Debit Card"
8004,3,3869,5,479.45,"Delivered","2023-12-09 19:42:01.915296",259281,"Credit Card"
7990,3,3119,9,4126.5,"Delivered","2023-09-17 20:35:43.665272",259281,"PayPal"
2861,3,1295,1,345.75,"Delivered","2023-11-13 18:31:20.007546",259281,"PayPal"
1361,3,8430,3,170.64,"Delivered","2023-11-11 10:56:19.93969",261045,"PayPal"
7899,3,6969,1,361.38,"Delivered","2023-10-25 11:59:13.343202",261045,"Credit Card"
6141,2,4737,5,1087.05,"Delivered","2023-03-01 17:31:56.01714",261902,"PayPal"
4773,2,2492,9,2956.86,"Delivered","2023-11-01 08:34:54.597021",261902,"PayPal"
4934,2,5904,1,354.99,"Delivered","2023-05-24 07:31:16.2605",261902,"Debit Card"
5530,4,4026,5,697.6,"Delivered","2023-05-09 20:31:54.827245",263370,"Credit Card"
8649,4,1323,4,1813.4,"Delivered","2023-04-12 13:25:34.837809",263370,"PayPal"
2550,3,4181,1,86.89,"Delivered","2023-11-26 04:58:12.73944",265151,"Credit Card"
5825,3,6087,3,932.61,"Delivered","2023-07-08 13:52:08.912486",265208,"Debit Card"
9309,4,8081,3,199.17,"Delivered","2023-06-19 09:08:36.361029",267607,"Credit Card"
1490,4,9498,4,305.68,"Delivered","2023-05-03 22:52:14.305255",267607,"PayPal"
2729,2,8205,8,3512.64,"Delivered","2023-10-07 08:12:23.990707",267777,"Credit Card"
3073,2,6916,7,3180.94,"Delivered","2023-01-26 18:34:54.740318",267777,"PayPal"
4926,3,6134,7,309.54,"Delivered","2023-03-02 14:53:23.357573",268155,"Credit Card"
8327,3,2883,5,2176.75,"Delivered","2023-10-21 00:12:16.575003",268155,"Debit Card"
3780,3,6810,2,991.18,"Delivered","2023-09-13 22:37:57.802397",268155,"Credit Card"
4190,5,1900,9,2724.3,"Delivered","2023-11-12 08:56:12.760516",268612,"Credit Card"
9921,4,3806,7,3405.64,"Delivered","2023-09-19 10:11:38.87284",269692,"PayPal"
2236,4,8387,1,125.23,"Delivered","2023-08-28 23:42:09.364326",269692,"Debit Card"
6093,4,3061,9,1244.79,"Delivered","2023-10-11 01:23:07.011413",269692,"Credit Card"
5823,3,1141,7,1179.71,"Delivered","2023-11-08 09:58:00.972911",270802,"Debit Card"
1488,4,8808,1,482.05,"Delivered","2023-02-02 16:15:34.927283",274930,"Credit Card"
5260,3,7106,7,883.05,"Delivered","2023-06-27 03:16:17.711333",275497,"PayPal"
3280,2,6858,5,105.05,"Delivered","2023-06-13 15:23:24.028273",275505,"Debit Card"
9161,2,6156,1,153.73,"Delivered","2023-01-24 02:35:12.251401",275505,"Credit Card"
1092,4,6944,5,717.55,"Delivered","2023-09-06 09:03:32.462014",275745,"Debit Card"
6008,4,3198,3,124.95,"Delivered","2023-04-14 19:49:59.354066",275745,"Credit Card"
7292,6,4962,8,1524.64,"Delivered","2023-07-04 14:04:47.021551",276989,"Debit Card"
7751,6,3520,10,4366,"Delivered","2023-03-03 03:12:30.658169",276989,"PayPal"
4226,6,9514,3,920.46,"Delivered","2023-10-30 06:35:35.357277",276989,"PayPal"
9997,5,8755,9,3235.5,"Delivered","2023-08-17 04:44:14.504035",277294,"Debit Card"
7821,5,8237,2,526.78,"Delivered","2023-04-04 00:40:52.173784",277294,"Credit Card"
1599,5,8510,8,2020.16,"Delivered","2023-03-09 06:10:07.425472",278284,"Debit Card"
3369,2,7843,8,1467.6,"Delivered","2023-08-21 20:17:31.375401",278679,"Credit Card"
9701,5,9323,6,1595.58,"Delivered","2023-02-24 23:18:32.762918",279017,"Credit Card"
3396,5,9222,8,1044.64,"Delivered","2023-07-01 23:16:16.849553",279017,"Credit Card"
5037,5,4106,8,2148.96,"Delivered","2023-02-18 05:30:41.354138",279017,"PayPal"
3715,1,7614,5,236.2,"Delivered","2023-03-11 11:38:24.108176",279625,"Credit Card"
2734,1,6925,7,1483.79,"Delivered","2023-12-02 07:47:00.918784",279625,"Debit Card"
4480,1,8767,5,1632.2,"Delivered","2023-02-20 09:32:26.664839",279625,"Debit Card"
2343,3,2447,3,1138.41,"Delivered","2023-10-22 03:29:03.855035",280358,"PayPal"
6231,3,1959,7,3318.63,"Delivered","2023-08-24 02:29:49.999317",280358,"PayPal"
2444,4,4290,8,1369.92,"Delivered","2023-11-20 13:13:51.286284",281111,"PayPal"
8047,4,7047,6,904.8,"Delivered","2023-05-14 19:23:24.701159",281111,"Debit Card"
7923,2,4208,6,1093.08,"Delivered","2023-03-18 22:50:15.25066",282031,"Debit Card"
5464,2,3706,9,2999.43,"Delivered","2023-07-23 17:38:43.332493",282031,"PayPal"
9593,2,8818,9,2621.79,"Delivered","2023-11-01 15:04:47.373738",282031,"Credit Card"
5218,3,8464,4,1359.32,"Delivered","2023-10-17 16:55:03.321277",283242,"Credit Card"
7674,2,5327,8,3416.48,"Delivered","2023-02-27 21:48:28.378994",283706,"Debit Card"
5373,2,3546,2,88.54,"Delivered","2023-07-30 15:16:09.83095",286640,"PayPal"
5815,2,5444,4,275.92,"Delivered","2023-01-15 09:30:49.067983",286640,"PayPal"
2457,3,7318,7,1579.69,"Delivered","2023-09-12 19:59:36.988873",286810,"Debit Card"
2551,3,5349,7,1874.81,"Delivered","2023-11-29 02:42:55.028332",286810,"Debit Card"
2908,6,6615,3,101.25,"Delivered","2023-12-05 22:19:41.165296",286894,"PayPal"
3973,6,9362,6,332.04,"Delivered","2023-07-31 14:43:29.88117",286894,"Debit Card"
4962,2,8590,3,1095.99,"Processing","2023-12-20 09:10:10.059656",287453,"Credit Card"
4462,2,9775,10,4804.6,"Delivered","2023-06-16 07:40:03.354362",287453,"Credit Card"
5185,2,5404,8,220.96,"Delivered","2023-06-15 12:54:50.371169",287453,"Credit Card"
5358,2,2498,6,565.98,"Delivered","2023-02-03 16:54:55.439646",287522,"Debit Card"
4478,2,1478,7,2821.63,"Delivered","2023-11-19 05:05:51.850127",287522,"Debit Card"
4334,4,7277,1,110.63,"Delivered","2023-06-14 02:36:36.571483",287766,"Credit Card"
2030,3,4911,5,1479.7,"Delivered","2023-12-05 06:04:56.86739",289382,"PayPal"
3898,3,6249,4,891.24,"Delivered","2023-08-30 15:57:26.71669",289382,"PayPal"
9050,3,6235,4,1882.92,"Delivered","2023-09-11 05:06:42.876122",289382,"Credit Card"
2659,6,5211,3,201.51,"Processing","2023-12-18 07:12:42.11257",289436,"Credit Card"
1377,4,2640,4,1300.16,"Delivered","2023-02-09 04:27:38.265343",291554,"PayPal"
6393,4,7741,10,3506.4,"Delivered","2023-08-17 09:12:03.312673",291554,"PayPal"
3670,5,1048,8,1195.6,"Delivered","2023-07-07 00:05:13.758869",292157,"Debit Card"
3393,5,8229,5,1919.2,"Delivered","2023-05-19 05:08:19.334863",292157,"Debit Card"
9200,4,5005,6,1416.78,"Delivered","2023-10-06 16:29:27.383399",293528,"Credit Card"
2134,4,5791,8,2751.12,"Delivered","2023-10-14 10:30:51.489361",293528,"Debit Card"
5814,4,7161,9,3576.51,"Delivered","2023-02-22 11:44:51.162202",294064,"Credit Card"
1735,4,1113,9,873,"Delivered","2023-07-19 12:58:40.659117",294064,"PayPal"
4928,6,6685,2,280,"Delivered","2023-06-02 23:54:20.449478",294294,"Credit Card"
5219,6,1117,6,1171.2,"Delivered","2023-02-04 12:13:32.15516",294294,"PayPal"
7953,6,9725,3,446.28,"Delivered","2023-10-01 23:27:56.526828",294294,"Credit Card"
3288,3,8071,4,1698.88,"Delivered","2023-09-23 00:51:30.396394",296340,"PayPal"
7069,3,1958,8,1456,"Delivered","2023-07-31 06:48:00.651927",297304,"Credit Card"
8761,3,3326,5,2110.6,"Delivered","2023-05-28 05:41:10.056179",299252,"Credit Card"
9267,3,7741,7,114.38,"Delivered","2023-09-12 01:04:20.009439",299252,"Debit Card"
2268,3,9600,4,912.52,"Delivered","2023-01-30 05:38:31.915375",299252,"Credit Card"
4130,3,5518,2,669.84,"Delivered","2023-09-09 00:13:17.672237",299818,"Debit Card"
9216,3,8089,6,436.56,"Delivered","2023-01-27 15:00:55.983362",299818,"Credit Card"
9349,3,8266,9,766.62,"Delivered","2023-05-14 20:53:49.154938",299818,"Debit Card"
8739,4,6258,10,3098.3,"Delivered","2023-04-22 03:59:57.251782",301810,"Debit Card"
7150,4,5199,7,691.32,"Delivered","2023-08-25 06:09:24.767365",301810,"PayPal"
6551,3,7745,4,1575.12,"Delivered","2023-10-16 06:51:07.947712",302288,"Debit Card"
8470,3,5608,1,425.19,"Shipped","2023-12-19 18:48:25.656539",302288,"PayPal"
6686,3,4077,9,2881.71,"Delivered","2023-11-06 19:09:53.766309",302288,"Debit Card"
8913,3,6799,6,1175.1,"Delivered","2023-10-07 02:38:34.358492",304395,"PayPal"
2974,3,2329,6,284.1,"Delivered","2023-08-01 12:03:07.110512",304395,"Credit Card"
8695,5,3955,4,115.96,"Delivered","2023-06-02 11:55:04.12315",304693,"Credit Card"
6255,5,8852,2,787.12,"Delivered","2023-08-12 19:21:33.670459",304693,"Credit Card"
1052,3,2561,10,4003.1,"Delivered","2023-02-26 18:25:12.008898",304715,"Credit Card"
8345,3,8631,8,3996,"Delivered","2023-11-23 16:43:10.519188",304715,"PayPal"
4797,6,9354,10,3498.8,"Delivered","2023-06-05 01:52:31.736784",306921,"Credit Card"
6051,6,6692,5,1533.25,"Delivered","2023-02-08 15:17:47.029859",306921,"Debit Card"
5159,6,2596,2,389.02,"Delivered","2023-02-05 20:10:08.671425",306921,"PayPal"
5060,1,2979,3,1489.11,"Delivered","2023-07-16 13:14:52.827411",306977,"Debit Card"
3188,3,3336,5,2454.95,"Delivered","2023-03-17 05:59:26.408551",307008,"PayPal"
3776,3,6765,5,838.4,"Delivered","2023-04-17 14:38:59.86453",307008,"PayPal"
6371,3,1570,4,383,"Shipped","2023-12-11 16:48:46.927945",307008,"Debit Card"
8416,4,6042,10,4760.5,"Delivered","2023-05-12 00:06:28.327526",308001,"Credit Card"
9699,4,5717,5,1522.55,"Delivered","2023-09-21 16:24:31.84483",308001,"PayPal"
2257,6,1621,1,111.98,"Delivered","2023-10-15 10:53:39.111997",308100,"Credit Card"
7774,6,9512,5,1214.2,"Delivered","2023-02-25 03:24:46.414468",308100,"Credit Card"
4030,6,6458,9,4349.97,"Delivered","2023-10-05 11:24:46.849925",308100,"PayPal"
5911,4,4709,1,428.14,"Delivered","2023-03-21 00:05:08.28141",308636,"Credit Card"
7583,4,7831,3,1365.18,"Delivered","2023-01-24 20:55:05.145957",308636,"PayPal"
5556,4,7063,2,303.9,"Delivered","2023-08-18 02:47:30.235288",308636,"Debit Card"
7148,2,9615,2,338.58,"Delivered","2023-02-22 07:27:20.975073",309166,"Credit Card"
1084,2,8246,2,66.46,"Delivered","2023-06-17 05:16:04.393495",309166,"PayPal"
4207,2,1744,6,2326.08,"Delivered","2023-07-29 13:06:44.049294",309166,"Credit Card"
7785,5,2117,1,90.89,"Delivered","2023-01-27 15:57:00.943464",309674,"Debit Card"
3787,5,1260,2,685.3,"Delivered","2023-06-26 16:45:39.098749",309674,"PayPal"
4766,5,5761,8,170.96,"Delivered","2023-08-25 19:12:43.910548",309674,"PayPal"
9927,3,1450,6,2703.18,"Delivered","2023-06-23 01:56:12.143193",310563,"PayPal"
6771,3,8500,5,1197.25,"Delivered","2023-05-21 12:54:31.436772",310563,"Credit Card"
5120,3,5233,8,706.08,"Delivered","2023-07-02 09:37:32.765813",310563,"PayPal"
6543,2,4223,3,949.32,"Delivered","2023-10-23 13:45:34.945321",311496,"Credit Card"
9320,2,4947,4,769.6,"Delivered","2023-11-18 06:29:41.980558",314149,"Debit Card"
8825,4,8382,5,258.45,"Delivered","2023-03-06 07:23:06.359234",315318,"Credit Card"
5302,4,1440,4,619.16,"Delivered","2023-08-16 18:25:45.777212",315318,"PayPal"
5671,4,3584,9,2182.86,"Delivered","2023-01-26 15:43:30.711287",315318,"Credit Card"
3045,3,3789,2,957.64,"Delivered","2023-11-21 14:12:39.663565",315501,"Debit Card"
3976,3,8797,7,502.67,"Delivered","2023-08-17 13:44:57.022332",315501,"Credit Card"
1145,3,1656,10,2190,"Delivered","2023-11-20 15:34:56.740749",316216,"Debit Card"
8092,3,1188,5,530.05,"Delivered","2023-04-11 01:08:56.380179",316216,"PayPal"
3098,3,7762,10,2146.7,"Delivered","2023-04-21 03:12:47.209156",316216,"Debit Card"
8799,3,6691,9,401.22,"Delivered","2023-06-21 00:26:52.568884",316561,"PayPal"
9960,3,3789,8,534.48,"Delivered","2023-05-30 08:58:11.491194",318571,"PayPal"
2568,3,1108,7,2510.55,"Delivered","2023-04-18 09:20:15.43356",318571,"Debit Card"
3168,4,6592,3,202.26,"Delivered","2023-04-25 05:13:28.018041",320096,"PayPal"
5502,4,2661,2,821,"Shipped","2023-12-13 09:03:09.592494",320096,"PayPal"
9816,4,2562,6,2503.74,"Delivered","2023-08-14 06:01:13.580128",325240,"Debit Card"
4037,4,1438,9,2381.76,"Delivered","2023-08-08 23:34:17.891004",325240,"Debit Card"
2673,4,1342,3,1489.29,"Delivered","2023-03-09 06:53:26.629479",325240,"PayPal"
4305,1,9905,9,578.34,"Delivered","2023-03-04 16:27:05.921524",325970,"PayPal"
1310,5,8857,4,607.08,"Delivered","2023-11-01 09:28:36.512999",326932,"Credit Card"
7454,5,7538,3,966.03,"Delivered","2023-10-19 22:54:20.353495",326932,"Debit Card"
9789,2,9175,1,483.01,"Delivered","2023-02-12 04:29:33.227987",327260,"Credit Card"
5701,2,7211,3,805.65,"Delivered","2023-06-20 18:28:58.218172",327260,"Debit Card"
9037,2,4213,8,283.92,"Delivered","2023-07-31 21:20:07.96798",327260,"Debit Card"
6984,4,1735,10,3759.9,"Delivered","2023-03-18 18:24:22.260385",327814,"Credit Card"
3570,2,1387,4,159.04,"Delivered","2023-05-12 22:41:54.248631",328391,"Debit Card"
4492,2,9946,10,1024.6,"Delivered","2023-05-01 19:54:15.350746",328391,"PayPal"
7504,2,9751,3,465.24,"Delivered","2023-07-31 05:36:12.457753",328391,"PayPal"
5538,5,2197,6,657.3,"Delivered","2023-04-06 07:07:26.874087",328612,"Debit Card"
1865,5,6305,7,2338.14,"Delivered","2023-07-28 08:40:22.725879",328612,"PayPal"
8919,5,8916,8,2245.12,"Delivered","2023-10-22 13:37:23.477659",328612,"Credit Card"
3543,4,8879,6,2670.12,"Delivered","2023-05-11 03:28:04.030214",329297,"Debit Card"
3636,4,2072,4,812.8,"Delivered","2023-12-03 20:32:13.187194",329297,"Debit Card"
5389,4,6460,8,605.92,"Delivered","2023-04-07 08:38:00.992188",329297,"Credit Card"
4843,3,3230,6,1692.42,"Delivered","2023-12-08 15:09:20.339709",329316,"PayPal"
3394,3,4564,10,2945.3,"Delivered","2023-10-02 18:52:31.644865",329316,"Debit Card"
4129,3,5807,8,1640.24,"Delivered","2023-03-11 05:25:17.849555",329316,"Debit Card"
3861,3,7713,1,68.45,"Delivered","2023-11-14 04:54:21.591227",331749,"Credit Card"
2095,3,3934,6,1633.5,"Delivered","2023-11-03 04:22:59.213306",331749,"Credit Card"
6293,2,4573,9,2225.97,"Delivered","2023-10-30 12:32:30.583827",334079,"Credit Card"
3272,2,4833,4,988.24,"Delivered","2023-07-04 17:18:14.003454",334079,"Debit Card"
5113,2,1549,7,2664.97,"Delivered","2023-01-24 18:25:05.472422",334273,"Credit Card"
4682,2,8033,2,403.16,"Delivered","2023-06-30 08:07:01.790725",334273,"Credit Card"
4691,2,5551,7,2575.86,"Delivered","2023-05-22 20:30:48.254",334814,"Credit Card"
8638,2,5320,2,520.88,"Delivered","2023-11-07 03:49:43.367162",334814,"Debit Card"
9428,2,8735,10,402.6,"Delivered","2023-07-25 23:07:55.289208",334814,"PayPal"
4526,6,6945,7,164.78,"Delivered","2023-05-19 09:50:32.603949",337246,"Credit Card"
7238,6,2613,7,3172.96,"Delivered","2023-04-30 18:43:56.931503",337246,"PayPal"
3425,3,5207,8,1153.6,"Delivered","2023-06-25 22:36:55.13253",338742,"Debit Card"
9664,3,6807,8,565.76,"Delivered","2023-05-07 14:02:54.145317",338742,"Debit Card"
2068,3,6324,4,1269.08,"Delivered","2023-08-25 02:50:47.677267",338742,"PayPal"
6238,3,5983,9,514.17,"Delivered","2023-02-24 23:41:27.380607",340798,"Debit Card"
4861,3,2328,1,400.2,"Delivered","2023-08-04 12:54:45.896199",340798,"Debit Card"
9209,2,5512,10,2596.5,"Delivered","2023-01-10 17:59:04.236271",341582,"Debit Card"
3070,2,1244,2,99.96,"Delivered","2023-03-18 11:01:07.645271",341582,"Debit Card"
2238,2,1967,10,4703.8,"Delivered","2023-01-25 00:12:38.618577",341582,"PayPal"
8332,6,3399,9,1844.01,"Delivered","2023-07-27 22:22:09.550047",341712,"PayPal"
1911,3,1604,2,187.46,"Delivered","2023-04-17 15:37:08.10089",342870,"Credit Card"
7462,3,3901,5,824.5,"Delivered","2023-11-17 22:38:39.393481",342870,"PayPal"
7557,3,7562,2,136,"Delivered","2023-07-23 02:51:45.635029",342870,"Debit Card"
7102,5,4948,8,3475.12,"Delivered","2023-09-06 08:39:50.666467",345820,"PayPal"
4992,3,5421,8,1014.08,"Delivered","2023-03-15 18:48:41.251385",348138,"Debit Card"
2389,6,6469,8,1312.16,"Delivered","2023-11-15 09:23:58.07842",348282,"PayPal"
2233,4,5086,8,2986.64,"Delivered","2023-02-28 18:45:28.514108",348520,"Credit Card"
6685,4,6825,7,2594.69,"Delivered","2023-04-14 22:37:23.859994",348520,"Debit Card"
7147,4,8733,2,471.32,"Processing","2023-12-11 08:40:51.148859",348520,"PayPal"
5644,4,7250,9,4459.95,"Delivered","2023-08-24 17:51:28.417742",351232,"Debit Card"
6572,3,5193,7,1242.29,"Delivered","2023-04-30 21:11:27.567986",351498,"Debit Card"
5420,3,8343,5,1320.8,"Delivered","2023-06-12 01:06:57.200459",352007,"Credit Card"
1715,3,1724,3,1475.49,"Delivered","2023-11-08 06:16:22.245245",352007,"PayPal"
6535,4,8516,6,1025.82,"Delivered","2023-05-07 06:10:12.395149",352383,"Debit Card"
7257,4,4745,4,1806.8,"Delivered","2023-03-12 21:38:46.522484",352383,"Debit Card"
7556,3,9235,5,830.25,"Delivered","2023-11-30 09:32:26.065888",352725,"Credit Card"
1143,3,7951,7,392.77,"Delivered","2023-05-06 22:29:49.246689",352725,"PayPal"
6860,3,2690,7,2707.25,"Delivered","2023-05-05 00:51:46.179169",352725,"PayPal"
1626,3,1803,2,779.28,"Delivered","2023-03-30 09:37:41.929916",354392,"Credit Card"
8315,3,2570,2,348.52,"Delivered","2023-10-15 22:32:03.285592",354392,"Debit Card"
4246,2,5338,5,916.7,"Delivered","2023-06-08 15:27:53.236951",354720,"PayPal"
6620,2,8667,4,1452.84,"Delivered","2023-10-23 15:26:17.893353",354720,"PayPal"
4980,5,9492,9,3230.46,"Delivered","2023-08-23 03:15:45.833051",356683,"Debit Card"
6626,6,4807,3,1369.17,"Delivered","2023-01-27 21:44:50.890051",357333,"Debit Card"
5157,6,3425,5,1003.65,"Delivered","2023-06-09 00:01:42.483612",357333,"Credit Card"
7808,6,8144,9,2178.99,"Delivered","2023-04-08 05:06:01.843112",357333,"Debit Card"
5603,6,9688,4,1685.48,"Delivered","2023-05-14 07:14:35.681055",357571,"Debit Card"
7516,4,6361,8,1507.28,"Delivered","2023-10-15 04:09:29.526811",358773,"Credit Card"
9069,4,4094,7,489.02,"Delivered","2023-01-25 23:30:49.529672",358773,"Debit Card"
6104,4,6318,9,253.71,"Delivered","2023-08-23 23:19:49.6865",358773,"Credit Card"
3176,3,4715,2,735.74,"Delivered","2023-07-10 19:59:28.091476",360987,"Debit Card"
3451,3,4093,4,1182.72,"Delivered","2023-11-12 04:56:05.921018",360987,"Debit Card"
8988,3,4821,8,2488.88,"Delivered","2023-11-05 21:27:20.956137",361001,"PayPal"
6187,4,8696,3,1132.02,"Delivered","2023-11-05 07:54:46.496866",361620,"Debit Card"
3869,4,4342,8,3751.52,"Delivered","2023-05-11 04:48:14.359866",361620,"Debit Card"
8188,4,8838,1,190.45,"Delivered","2023-04-08 15:31:57.183003",361620,"PayPal"
9015,6,2745,5,1789.15,"Delivered","2023-02-16 02:41:36.99166",362590,"Debit Card"
7728,6,2407,1,383.37,"Delivered","2023-05-29 17:27:49.074284",362590,"Credit Card"
3304,2,7296,7,1650.6,"Delivered","2023-11-15 06:28:23.252922",362704,"Debit Card"
7241,2,8575,10,2182.7,"Delivered","2023-05-29 11:23:20.440577",362704,"Credit Card"
9022,2,4042,8,3775.44,"Delivered","2023-03-26 09:10:11.382039",363137,"Credit Card"
8424,2,7627,2,855.84,"Delivered","2023-05-09 23:56:48.959033",363137,"PayPal"
2686,3,8701,8,1597.92,"Delivered","2023-03-14 14:18:32.17652",363335,"PayPal"
6701,3,1015,1,186.22,"Delivered","2023-03-17 19:12:52.033498",363335,"PayPal"
1098,2,6560,3,1074.75,"Delivered","2023-08-10 05:16:41.657948",365506,"PayPal"
4298,2,6900,2,85,"Delivered","2023-10-15 23:28:15.140044",365506,"Debit Card"
6769,2,3985,3,1228.77,"Delivered","2023-05-15 08:50:50.089847",366049,"Debit Card"
4846,2,3111,1,78.31,"Delivered","2023-07-12 12:58:13.02865",366049,"PayPal"
2647,2,5785,10,1113.9,"Delivered","2023-06-16 17:38:29.311648",366049,"Credit Card"
7017,1,9726,10,1207.2,"Delivered","2023-01-30 06:14:55.237349",367395,"Debit Card"
7787,1,8367,7,2369.5,"Delivered","2023-09-19 12:50:09.601539",367395,"Debit Card"
7723,3,3065,7,1509.2,"Delivered","2023-03-26 06:34:42.974902",368403,"Credit Card"
6208,3,1230,9,1605.69,"Delivered","2023-09-18 06:32:55.552069",368403,"Credit Card"
5485,3,6622,2,353.1,"Delivered","2023-09-28 05:53:16.325827",368403,"PayPal"
7162,6,3770,7,380.45,"Delivered","2023-02-08 15:09:03.89015",369181,"Debit Card"
