"delivery_id","delivery_type","delivery_status","delivery_datetime","address_id","user_id","order_detail_id","shipper_id"
3373,"Express","Delivered","2023-06-26 14:12:45.390752",697615,237470,7468,NA
6397,"Same-Day","Delivered","2023-07-12 07:02:23.95334",697615,237470,3907,9887
3385,"Pickup","Delivered","2023-04-29 22:45:46.667728",722605,238141,6973,NA
5602,"Express","Delivered","2023-06-03 10:21:18.052962",722605,238141,9833,NA
2087,"Standard","Delivered","2023-02-03 04:17:38.270549",738351,239185,7407,4581
1294,"Express","Delivered","2023-09-16 22:26:16.26271",537797,240696,3441,NA
9274,"Pickup","Delivered","2023-07-27 15:03:22.764199",537797,240696,7110,1857
2430,"Standard","Delivered","2023-05-02 16:32:31.448746",94478,240775,1167,9402
7848,"Same-Day","Delivered","2023-06-26 11:36:26.974049",802455,241259,8485,NA
5892,"Pickup","Delivered","2023-12-02 10:22:37.454483",802455,241259,7819,4970
6176,"Pickup","Delivered","2023-11-07 13:40:27.157753",802455,241259,5681,NA
4492,"Express","Delivered","2023-05-04 21:46:47.08224",100537,243311,9364,NA
6182,"Express","Delivered","2023-06-15 13:25:37.229307",280456,243468,2918,NA
2880,"Express","Delivered","2023-10-04 11:05:30.794658",698534,244079,6359,9227
8118,"Same-Day","Delivered","2023-10-21 01:16:08.417586",698534,244079,7241,4581
1375,"Pickup","Delivered","2023-09-16 11:41:44.497372",698534,244079,8322,3842
4256,"Express","Delivered","2023-09-14 13:19:09.819499",328022,244847,9429,NA
7864,"Express","Delivered","2023-06-30 06:51:47.959425",328022,244847,4338,NA
5194,"Pickup","Delivered","2023-11-20 08:44:28.871798",332866,244988,7618,NA
2319,"Express","Delivered","2023-04-03 07:10:56.331249",237020,245211,5461,3842
3822,"Express","Delivered","2023-07-23 08:10:42.318799",237020,245211,2479,NA
3032,"Standard","Delivered","2023-03-07 04:27:36.432664",237020,245211,9768,3842
4753,"Express","Delivered","2023-05-30 23:25:22.253193",940430,246325,1574,4135
5789,"Pickup","Delivered","2023-06-02 09:45:36.902536",940430,246325,6501,9887
6427,"Express","Delivered","2023-05-13 01:28:28.365635",301483,246355,2878,NA
6342,"Express","Delivered","2023-04-01 08:00:34.515879",539065,247531,2482,NA
5890,"Standard","Delivered","2023-05-20 01:30:58.396485",539065,247531,5340,9402
4083,"Same-Day","Delivered","2023-03-22 12:06:58.291917",507987,248485,9562,4135
3932,"Express","Delivered","2023-11-20 13:07:03.446312",507987,248485,6313,NA
6609,"Same-Day","Delivered","2023-09-23 12:04:12.042226",507987,248485,2458,NA
9304,"Express","Delivered","2023-01-17 04:29:31.444331",345951,250469,2301,4970
6083,"Express","Delivered","2023-03-21 23:50:19.863054",345951,250469,2403,NA
2235,"Pickup","Delivered","2023-08-15 10:29:39.950159",273264,252195,7388,NA
1258,"Standard","Delivered","2023-04-03 05:47:58.678083",273264,252195,6296,NA
8922,"Express","Delivered","2023-10-05 02:07:54.452439",881285,253805,8219,NA
6074,"Standard","Delivered","2023-12-08 20:12:35.000666",881285,253805,5007,NA
2537,"Same-Day","Delivered","2023-10-20 20:45:00.552354",726084,255298,6358,NA
3059,"Standard","Delivered","2023-02-01 11:25:11.31843",726084,255298,6459,NA
6444,"Same-Day","Delivered","2023-08-07 07:11:28.856439",726084,255298,8977,NA
2396,"Pickup","Delivered","2023-09-27 14:17:09.153514",249171,255869,8126,NA
1034,"Standard","Delivered","2023-06-21 04:04:21.456867",104088,255986,3607,3842
3683,"Pickup","Delivered","2023-09-15 14:53:46.096637",104088,255986,2221,4581
9420,"Pickup","Delivered","2023-09-04 11:21:28.716862",104088,255986,5778,NA
3968,"Same-Day","Delivered","2023-01-26 08:05:11.801742",85160,259510,6485,4970
4254,"Standard","Delivered","2023-07-01 13:06:17.83972",184446,259928,7005,9402
5704,"Express","Delivered","2023-12-12 16:45:06.476918",184446,259928,7911,NA
3249,"Standard","Delivered","2023-10-09 18:59:58.448758",184446,259928,9491,NA
5559,"Express","Delivered","2023-07-30 00:27:40.617346",713920,260381,6953,NA
7839,"Same-Day","Delivered","2023-08-03 05:47:02.077122",713920,260381,3110,NA
1612,"Standard","Delivered","2023-06-22 02:42:50.679512",73238,260579,5045,NA
5808,"Same-Day","Delivered","2023-02-02 11:35:06.58213",915835,260928,4764,9227
4046,"Same-Day","Out for Delivery",NA,915835,260928,7060,NA
5983,"Same-Day","Delivered","2023-05-28 08:05:48.083883",915835,260928,7445,4970
6918,"Express","Delivered","2023-05-06 11:34:29.993895",580752,261666,2682,4135
3627,"Express","Delivered","2023-11-27 03:21:05.311966",580752,261666,3731,NA
1238,"Standard","Delivered","2023-02-07 17:11:56.099549",580752,261666,6758,4135
9253,"Express","Delivered","2023-04-19 06:34:13.395078",718397,263613,3854,NA
1556,"Express","Delivered","2023-10-02 02:25:02.756618",718397,263613,7339,9887
8569,"Same-Day","Delivered","2023-10-07 07:11:04.705776",975751,263956,7396,4970
4123,"Same-Day","Delivered","2023-08-21 03:32:41.58248",975751,263956,9508,1857
3165,"Pickup","Delivered","2023-09-06 03:11:22.86419",975751,263956,4912,NA
2538,"Express","Delivered","2023-10-10 16:07:37.566686",702464,264331,7597,4135
3985,"Same-Day","Delivered","2023-06-24 00:02:12.511311",702464,264331,6208,NA
4562,"Standard","Delivered","2023-09-24 11:02:28.37018",827428,264693,9617,NA
7339,"Pickup","Delivered","2023-08-02 18:21:13.529041",827428,264693,7945,1857
3552,"Express","Delivered","2023-09-28 12:17:04.638478",189056,264983,9711,9887
4952,"Standard","Delivered","2023-06-24 02:07:18.341973",189056,264983,4461,9402
2907,"Pickup","Delivered","2023-05-10 01:19:33.084471",23927,265023,1899,1857
7813,"Express","Delivered","2023-12-01 11:58:40.966854",334076,265075,6262,2192
4268,"Express","Delivered","2023-11-17 01:45:26.475683",334076,265075,2131,4970
5744,"Pickup","Delivered","2023-11-10 02:51:22.265693",334076,265075,7736,NA
2771,"Same-Day","Delivered","2023-02-24 05:39:53.929113",56298,265306,3213,NA
6838,"Standard","Delivered","2023-04-20 02:47:31.553627",817258,266093,6355,NA
3897,"Express","Delivered","2023-03-27 05:20:25.789905",817258,266093,6252,9887
8640,"Express","Delivered","2023-05-11 06:58:47.330455",817258,266093,1293,NA
2721,"Pickup","Delivered","2023-03-23 14:00:27.641807",694709,266323,9849,4581
3754,"Same-Day","Delivered","2023-12-06 01:04:22.818456",694709,266323,4309,4135
5538,"Same-Day","Delivered","2023-07-29 13:51:19.536291",69022,267139,3356,3842
7256,"Express","Delivered","2023-09-07 04:58:33.266728",421938,267441,5020,NA
3114,"Pickup","Pending",NA,421938,267441,5333,9887
9110,"Express","Delivered","2023-03-02 20:21:27.278708",421938,267441,1356,9402
7378,"Express","Delivered","2023-08-31 06:16:06.296308",314460,267855,3707,NA
6297,"Standard","Delivered","2023-02-08 05:05:09.800787",314460,267855,5253,NA
2869,"Standard","Delivered","2023-09-15 00:31:41.061606",59471,269510,4093,3842
8671,"Same-Day","Delivered","2023-10-04 15:47:06.005593",964555,269524,4804,NA
7619,"Same-Day","Delivered","2023-11-18 14:32:48.104687",964555,269524,2940,NA
3214,"Pickup","Delivered","2023-02-09 09:49:37.623982",964555,269524,9123,NA
3958,"Pickup","Delivered","2023-08-20 14:30:48.632191",70426,270203,3549,NA
1664,"Pickup","Delivered","2023-05-05 21:16:14.583891",577512,270305,7120,NA
7946,"Same-Day","Delivered","2023-04-14 08:17:03.638496",736224,270528,4243,6170
9241,"Same-Day","Delivered","2023-09-02 11:40:31.539088",351769,271147,4094,NA
1428,"Standard","Pending",NA,351769,271147,3639,6170
3537,"Pickup","Delivered","2023-02-25 06:01:11.342803",351769,271147,5719,NA
2806,"Express","Delivered","2023-06-06 00:03:21.766256",150617,271243,3394,9227
6121,"Same-Day","Delivered","2023-09-27 01:25:37.201928",150617,271243,9261,NA
6251,"Same-Day","Delivered","2023-11-12 07:15:49.529377",150617,271243,5107,3842
9395,"Same-Day","Delivered","2023-12-13 21:00:39.696646",905577,272990,4595,3842
5242,"Standard","Delivered","2023-10-30 05:19:38.566323",794173,273672,6445,NA
2138,"Pickup","Delivered","2023-04-12 06:16:11.355021",794173,273672,2755,NA
1242,"Same-Day","Delivered","2023-06-29 05:49:14.768819",794173,273672,9571,NA
7398,"Pickup","Delivered","2023-02-25 10:07:02.514271",257624,275487,4514,NA
7762,"Express","Delivered","2023-11-24 10:58:40.655061",257624,275487,6316,NA
2528,"Express","Delivered","2023-07-14 18:55:08.474732",257624,275487,8947,4970
5465,"Pickup","Delivered","2023-11-26 21:56:35.677116",604469,275579,5049,NA
4322,"Same-Day","Delivered","2023-10-17 08:06:28.382417",604469,275579,2822,NA
9687,"Same-Day","Delivered","2023-03-19 01:35:08.66282",624385,275795,1944,1857
1259,"Pickup","Delivered","2023-09-15 03:20:24.360106",624385,275795,2157,NA
4432,"Pickup","Delivered","2023-03-25 01:11:15.128371",491147,276274,3335,NA
9342,"Express","Delivered","2023-09-13 01:45:53.097063",43455,279142,5415,NA
1784,"Express","Delivered","2023-03-29 22:38:43.335624",965011,280969,5387,NA
7322,"Pickup","Delivered","2023-04-25 10:27:02.261133",965011,280969,2973,4135
5669,"Same-Day","Delivered","2023-10-29 23:03:06.706323",965011,280969,6384,NA
2181,"Standard","Delivered","2023-09-10 07:23:36.280476",355347,281530,6855,NA
8726,"Standard","Delivered","2023-08-03 15:35:18.108125",355347,281530,9185,4970
6473,"Express","Delivered","2023-11-13 21:20:50.419389",667679,281769,5347,9227
9952,"Standard","Delivered","2023-12-06 15:56:04.523211",667679,281769,6693,NA
3112,"Same-Day","Delivered","2023-07-01 20:12:58.907235",667679,281769,5186,NA
9318,"Same-Day","Delivered","2023-01-30 19:18:17.302866",303903,283145,7967,9887
6019,"Same-Day","Delivered","2023-06-20 11:35:09.678029",303903,283145,9805,NA
4621,"Same-Day","Delivered","2023-06-16 17:30:47.820005",303903,283145,1440,NA
6548,"Standard","Delivered","2023-11-01 02:18:24.022892",420766,283812,2953,3842
1400,"Express","Delivered","2023-05-09 13:35:23.852297",420766,283812,9223,6170
2464,"Same-Day","Out for Delivery","2023-12-25 07:51:39.676757",915872,284145,6041,3842
6442,"Pickup","Delivered","2023-09-27 18:39:46.621515",915872,284145,3718,NA
2660,"Pickup","Delivered","2023-03-08 01:07:50.742535",915872,284145,4573,4581
4196,"Pickup","Delivered","2023-05-24 04:51:40.31425",405446,284220,2688,4970
1006,"Express","Delivered","2023-07-20 01:28:45.906839",405446,284220,1431,NA
4499,"Express","Delivered","2023-03-14 12:18:01.254767",405446,284220,9153,4970
6445,"Standard","Delivered","2023-04-21 22:04:38.445308",106711,285826,9948,9227
9861,"Same-Day","Delivered","2023-05-24 09:54:32.14745",106711,285826,8698,4135
1968,"Same-Day","Delivered","2023-07-23 05:48:37.357917",106711,285826,1601,4135
7552,"Express","Delivered","2023-03-10 08:31:22.842245",257393,286169,4225,NA
6345,"Pickup","Delivered","2023-12-17 20:10:37.790861",333111,288703,9847,NA
6193,"Express","Delivered","2023-08-27 17:09:45.082517",956825,290997,3701,4581
2473,"Same-Day","Out for Delivery",NA,956825,290997,3539,3842
1399,"Pickup","Delivered","2023-04-20 03:14:07.01158",952645,291110,1095,9887
5360,"Standard","Delivered","2023-09-05 23:32:43.213464",952645,291110,3409,NA
1379,"Express","Delivered","2023-07-31 16:54:16.840076",952645,291110,6650,9402
2442,"Express","Delivered","2023-02-14 09:52:48.995062",862596,291488,6961,4581
8246,"Standard","Delivered","2023-07-03 03:03:51.42383",862596,291488,1520,1857
7937,"Standard","Delivered","2023-06-09 12:50:11.782256",704425,293828,1532,NA
3511,"Standard","Delivered","2023-11-27 12:43:21.75696",704425,293828,5513,4135
3328,"Standard","Delivered","2023-08-09 15:17:45.892308",704425,293828,2692,NA
4244,"Express","Delivered","2023-08-20 20:49:43.125494",796910,294197,2510,9887
9691,"Same-Day","Delivered","2023-05-24 15:30:49.929033",796910,294197,9370,3842
3005,"Pickup","Delivered","2023-11-27 22:08:55.464292",796910,294197,4741,NA
1307,"Same-Day","Delivered","2023-12-14 20:03:18.947254",246180,295070,1989,NA
6431,"Pickup","Delivered","2023-11-10 16:33:03.031093",237570,295310,9350,4581
6461,"Standard","Delivered","2023-03-03 00:12:16.359796",237570,295310,2550,NA
3045,"Standard","Delivered","2023-04-30 22:43:34.003672",237570,295310,6369,NA
9910,"Same-Day","Delivered","2023-02-02 13:50:02.843908",153436,295452,7044,9887
8750,"Express","Delivered","2023-10-01 01:05:12.766707",313467,295647,7613,NA
2185,"Same-Day","Delivered","2023-04-01 01:28:48.603304",313467,295647,7370,NA
9888,"Pickup","Delivered","2023-11-15 12:03:41.083955",313467,295647,9985,NA
7608,"Same-Day","Delivered","2023-06-15 22:24:03.405837",609456,296425,8746,4135
4348,"Standard","Delivered","2023-05-02 13:04:07.925015",609456,296425,4284,9887
1451,"Pickup","Delivered","2023-11-19 18:09:43.004261",652362,297580,6828,NA
3502,"Pickup","Delivered","2023-11-21 04:26:28.245305",652362,297580,9097,NA
4458,"Express","Delivered","2023-07-24 21:02:51.337031",380836,297721,1678,NA
2153,"Pickup","Delivered","2023-03-26 14:10:09.751142",380836,297721,9100,9227
1613,"Standard","Delivered","2023-02-05 11:24:36.337791",380836,297721,8074,NA
7452,"Standard","Delivered","2023-08-21 17:05:25.798025",309489,297934,9027,3842
9055,"Pickup","Delivered","2023-10-18 18:40:41.601925",309489,297934,3078,NA
6708,"Pickup","Delivered","2023-11-29 03:05:11.272361",387279,298288,3670,4581
4689,"Express","Delivered","2023-01-14 02:11:16.177456",58777,299390,8828,3842
8838,"Express","Delivered","2023-05-08 21:45:57.279029",952269,300424,8938,1857
6125,"Standard","Delivered","2023-02-03 14:33:25.817257",384096,301130,8896,NA
2851,"Standard","Delivered","2023-07-04 02:26:41.122228",384096,301130,5802,9402
4137,"Pickup","Delivered","2023-07-29 09:57:04.938011",592042,304701,3628,9227
9227,"Pickup","Delivered","2023-03-17 18:17:29.524764",592042,304701,7518,NA
7817,"Same-Day","Delivered","2023-09-25 20:20:52.48626",186210,304879,7165,NA
4297,"Standard","Delivered","2023-09-03 02:00:13.586059",186210,304879,3808,NA
3835,"Express","Delivered","2023-09-21 01:06:31.788105",186210,304879,8972,NA
6865,"Pickup","Delivered","2023-09-05 08:16:38.712842",246294,304966,5241,1857
5370,"Same-Day","Delivered","2023-03-22 22:32:57.502618",274856,307028,3265,4581
1643,"Standard","Delivered","2023-06-19 00:26:31.514462",550605,308048,9254,3842
4347,"Pickup","Delivered","2023-08-22 05:32:17.743516",505529,308310,8012,4970
1593,"Express","Delivered","2023-10-13 00:14:58.834734",505529,308310,6212,NA
9179,"Express","Delivered","2023-11-13 04:26:57.507307",220502,309034,9213,NA
5430,"Same-Day","Delivered","2023-04-05 00:56:35.544125",220502,309034,5965,NA
5202,"Pickup","Delivered","2023-05-30 17:34:38.158144",220502,309034,1468,9887
7890,"Standard","Delivered","2023-07-03 15:34:32.899941",888161,310674,1599,NA
3136,"Standard","Delivered","2023-06-22 20:19:54.574826",888161,310674,1697,NA
5877,"Pickup","Delivered","2023-04-25 13:25:21.933675",632301,312297,5976,4581
6714,"Same-Day","Delivered","2023-09-21 10:07:19.920835",798480,313769,1392,NA
1311,"Standard","Delivered","2023-01-31 07:37:27.311495",798480,313769,1715,NA
3180,"Pickup","Delivered","2023-05-06 02:30:01.336652",798480,313769,1966,3842
6811,"Express","Delivered","2023-03-11 03:13:14.185735",98446,316140,5606,NA
9036,"Standard","Delivered","2023-11-11 12:10:02.567522",176660,316802,9142,NA
4661,"Pickup","Delivered","2023-06-16 19:31:16.346116",755618,317066,4435,4970
7323,"Pickup","Delivered","2023-06-27 18:08:36.779736",755618,317066,5789,NA
2734,"Standard","Delivered","2023-06-30 00:08:17.002193",755618,317066,7953,4581
2558,"Pickup","Delivered","2023-10-15 16:08:26.660163",373834,317942,4972,4135
8906,"Standard","Delivered","2023-02-12 23:01:17.612467",373834,317942,2319,NA
3764,"Express","Delivered","2023-04-28 01:33:58.44401",373834,317942,5697,6170
3499,"Express","Delivered","2023-07-08 17:18:51.439501",246596,318050,9154,4581
8431,"Standard","Delivered","2023-02-14 15:19:30.69192",246596,318050,2553,NA
1899,"Pickup","Delivered","2023-07-15 19:47:13.8163",246596,318050,9369,6170
8989,"Same-Day","Delivered","2023-05-13 22:44:18.705763",329325,318144,9553,NA
2681,"Standard","Delivered","2023-09-27 17:16:51.643571",329325,318144,1780,9402
5127,"Express","Delivered","2023-05-03 22:34:09.903392",515766,318781,2266,9402
7982,"Express","Delivered","2023-05-31 02:29:00.129722",515766,318781,4803,NA
6014,"Express","Out for Delivery",NA,429904,319744,9286,NA
3490,"Standard","Delivered","2023-11-21 06:51:31.576452",429904,319744,6930,NA
9999,"Same-Day","Delivered","2023-11-29 13:37:05.081702",881232,321301,2805,2192
6885,"Standard","Delivered","2023-05-01 00:48:39.587242",881232,321301,2212,NA
9480,"Standard","Delivered","2023-09-27 00:12:03.527458",263296,322083,6057,9887
6446,"Pickup","Delivered","2023-02-07 08:29:31.300142",263296,322083,5395,NA
4258,"Pickup","Delivered","2023-03-02 05:33:18.088572",263296,322083,3271,4581
4734,"Pickup","Delivered","2023-05-24 05:26:12.755957",516964,324677,4168,4970
9746,"Same-Day","Delivered","2023-08-14 22:00:03.561725",407613,325779,2053,NA
8804,"Express","Delivered","2023-03-11 16:42:31.641206",905540,326403,7828,NA
1860,"Express","Delivered","2023-07-26 05:10:07.06385",905540,326403,1977,NA
6388,"Pickup","Delivered","2023-07-18 03:59:56.07454",905540,326403,1503,NA
7351,"Standard","Delivered","2023-08-19 04:00:59.482706",414103,327279,7892,4135
6658,"Standard","Delivered","2023-07-08 03:46:54.927238",414103,327279,5337,3842
4668,"Standard","Delivered","2023-10-29 18:53:37.778805",77422,329656,4634,1857
3937,"Standard","Delivered","2023-12-06 18:17:02.598738",140382,330214,1589,1857
5788,"Express","Delivered","2023-11-12 06:36:47.46803",140382,330214,9548,NA
5041,"Standard","Delivered","2023-10-22 22:15:09.809314",320974,334752,1791,NA
8386,"Same-Day","Delivered","2023-07-07 08:31:42.775108",320974,334752,4813,NA
2678,"Same-Day","Delivered","2023-01-26 18:39:37.835382",320974,334752,1632,6170
3562,"Same-Day","Delivered","2023-03-22 00:40:29.285033",583287,334827,4341,2192
3903,"Same-Day","Delivered","2023-01-24 12:41:13.780346",583287,334827,3322,NA
9097,"Same-Day","Delivered","2023-09-29 05:23:03.367465",583287,334827,3849,NA
4705,"Express","Delivered","2023-02-04 11:00:57.067678",499426,336254,4062,NA
5621,"Express","Delivered","2023-04-09 12:56:52.54359",499426,336254,1299,4970
1547,"Pickup","Delivered","2023-09-30 10:48:52.443465",364028,336259,7423,NA
1877,"Same-Day","Delivered","2023-01-29 01:26:29.596977",364028,336259,1998,NA
5727,"Express","Delivered","2023-08-26 20:03:52.174735",364028,336259,3515,9887
7270,"Standard","Delivered","2023-08-15 14:52:32.083238",743726,336263,1669,NA
8835,"Express","Delivered","2023-06-21 20:25:24.726465",743726,336263,2139,NA
2778,"Standard","Delivered","2023-09-26 14:44:47.147639",534555,337533,5025,6170
7561,"Standard","Delivered","2023-06-25 00:19:15.183676",944334,339198,1549,NA
5125,"Same-Day","Delivered","2023-07-03 05:39:42.404794",944334,339198,1169,NA
6129,"Standard","Delivered","2023-07-01 09:34:59.782435",944334,339198,8391,4970
2018,"Express","Delivered","2023-05-18 11:21:44.898085",420679,339314,7603,6170
1492,"Same-Day","Delivered","2023-07-08 12:55:21.878964",221113,341830,4982,NA
3282,"Same-Day","Delivered","2023-03-30 18:45:37.414382",64380,342540,3705,9227
7240,"Express","Delivered","2023-08-01 13:08:27.911716",327601,342873,1286,9402
5265,"Standard","Delivered","2023-10-31 09:18:38.218719",327601,342873,7083,NA
3061,"Same-Day","Delivered","2023-07-22 04:36:29.101309",327601,342873,7199,2192
5593,"Standard","Delivered","2023-03-17 21:10:14.326239",494349,346040,5170,NA
8462,"Standard","Delivered","2023-06-06 15:37:29.912158",494349,346040,5437,NA
3258,"Standard","Delivered","2023-05-17 22:20:26.957564",133744,346234,5093,NA
9876,"Pickup","Delivered","2023-10-17 11:33:58.703359",918978,346495,6270,9227
1126,"Standard","Delivered","2023-03-16 08:30:57.817858",918978,346495,7554,NA
5934,"Standard","Delivered","2023-08-10 07:37:57.045451",953652,347724,9966,4970
1840,"Express","Delivered","2023-08-24 06:24:17.789639",953652,347724,7466,9402
6368,"Standard","Delivered","2023-09-10 20:08:31.944652",929429,347810,3405,9227
7453,"Pickup","Delivered","2023-02-03 07:35:14.985115",929429,347810,2574,4135
3797,"Express","Delivered","2023-04-20 16:57:27.337816",258947,349130,9770,NA
9870,"Pickup","Delivered","2023-02-12 23:15:32.243096",258947,349130,6172,NA
7192,"Express","Delivered","2023-03-26 04:26:26.119486",672577,350854,2278,4135
9935,"Pickup","Delivered","2023-10-23 01:46:39.526966",672577,350854,6847,NA
1335,"Pickup","Delivered","2023-07-10 20:00:52.664544",672577,350854,2543,9887
5586,"Same-Day","Delivered","2023-11-23 12:12:44.538038",782295,351167,3792,NA
9120,"Pickup","Delivered","2023-07-15 07:31:22.420353",782295,351167,8097,NA
7823,"Pickup","Delivered","2023-08-05 13:05:40.808961",782295,351167,4523,9227
9769,"Standard","Delivered","2023-08-30 15:37:13.955756",125062,352549,6690,NA
2379,"Express","Delivered","2023-03-12 09:15:44.023365",125062,352549,2015,1857
6936,"Standard","Pending","2023-12-20 15:44:09.972229",219595,353418,8433,NA
1121,"Express","Delivered","2023-04-08 08:36:32.259074",690053,353459,3026,NA
6012,"Express","Delivered","2023-07-31 09:26:03.987634",494707,354023,5242,NA
6325,"Pickup","Delivered","2023-09-11 17:51:09.672641",946069,354847,9072,1857
2270,"Express","Delivered","2023-04-24 07:54:11.691221",946069,354847,4022,3842
3522,"Standard","Delivered","2023-02-10 06:00:50.036944",818229,356178,8345,NA
7321,"Standard","Delivered","2023-11-05 23:41:52.102179",818229,356178,3344,NA
6601,"Express","Delivered","2023-05-05 06:44:00.609455",596542,356275,4891,NA
1845,"Same-Day","Delivered","2023-02-26 12:38:53.601485",596542,356275,3880,NA
1453,"Standard","Delivered","2023-11-05 09:11:22.671875",596542,356275,7615,NA
9726,"Standard","Delivered","2023-11-13 14:19:42.644253",412189,356596,8285,NA
5198,"Pickup","Delivered","2023-12-04 11:42:58.834527",412189,356596,4283,4970
4467,"Pickup","Delivered","2023-07-02 07:06:00.543817",412189,356596,3881,4135
2420,"Express","Delivered","2023-09-19 05:11:29.108547",732047,358225,6960,NA
2297,"Same-Day","Pending",NA,732047,358225,2875,NA
4755,"Standard","Delivered","2023-07-29 17:42:47.023688",732047,358225,5371,6170
2531,"Same-Day","Delivered","2023-01-22 00:51:05.633865",345078,358295,8387,NA
4150,"Express","Delivered","2023-03-06 20:45:09.467212",345078,358295,8004,NA
5867,"Same-Day","Delivered","2023-10-08 21:07:51.356445",345078,358295,5393,NA
5652,"Standard","Delivered","2023-09-05 09:00:15.912647",77562,360359,1605,NA
3217,"Pickup","Delivered","2023-11-23 18:17:37.654895",253388,360596,5878,9402
3280,"Express","Delivered","2023-10-04 01:56:17.840647",253388,360596,7579,9227
3736,"Standard","Delivered","2023-03-25 16:58:11.602251",562120,361489,1313,NA
7176,"Same-Day","Delivered","2023-02-21 16:26:35.010849",128329,361704,8608,NA
3427,"Same-Day","Delivered","2023-08-30 04:01:12.537392",746024,361869,2245,6170
5171,"Express","Delivered","2023-06-12 20:10:01.64153",350372,361988,1352,NA
1334,"Same-Day","Delivered","2023-02-17 14:26:37.807963",350372,361988,9869,NA
5857,"Pickup","Delivered","2023-09-07 20:55:14.741258",350372,361988,1501,4135
4805,"Pickup","Delivered","2023-04-08 17:17:31.714949",273922,363331,8483,NA
8391,"Express","Delivered","2023-03-12 09:25:26.627809",273922,363331,2280,NA
1931,"Express","Delivered","2023-07-17 18:26:39.372616",273922,363331,8252,9887
9185,"Pickup","Delivered","2023-12-13 21:58:40.285613",78267,363638,9641,NA
5073,"Pickup","Delivered","2023-05-13 20:46:10.709346",926088,364036,8727,NA
3235,"Same-Day","Delivered","2023-09-03 11:30:13.793474",926088,364036,7758,4135
4599,"Express","Delivered","2023-05-14 10:31:03.244075",33688,364637,3791,NA
3329,"Express","Delivered","2023-10-05 05:25:28.621173",173410,364888,4507,1857
5598,"Same-Day","Delivered","2023-03-19 20:27:55.139972",912693,365027,9852,1857
4714,"Same-Day","Out for Delivery",NA,912693,365027,8087,NA
7077,"Pickup","Delivered","2023-06-27 15:21:54.486232",407058,365436,6516,6170
6843,"Same-Day","Delivered","2023-10-03 05:14:53.48191",407058,365436,9788,4970
4099,"Standard","Delivered","2023-02-10 16:50:30.426941",89313,368402,3440,NA
1293,"Pickup","Delivered","2023-11-24 10:25:49.117474",866791,368736,5845,NA
6148,"Same-Day","Delivered","2023-01-25 11:29:16.333094",866791,368736,6985,NA
1858,"Pickup","Delivered","2023-08-27 13:14:06.566044",866791,368736,1058,4135
8546,"Express","Delivered","2023-07-19 03:14:17.350791",161823,369372,4801,4581
4117,"Pickup","Pending",NA,81234,370402,9052,1857
6432,"Pickup","Delivered","2023-11-26 21:20:23.692477",280588,370465,6796,NA
8299,"Pickup","Delivered","2023-09-17 18:21:07.995718",280588,370465,2701,4135
4633,"Same-Day","Delivered","2023-08-16 09:59:07.908316",954494,371072,8084,NA
6971,"Pickup","Delivered","2023-05-12 06:41:04.079996",954494,371072,3590,NA
3810,"Pickup","Delivered","2023-02-07 06:32:31.801986",954494,371072,2190,6170
3111,"Same-Day","Delivered","2023-12-15 19:15:32.947371",248792,373160,9838,NA
6504,"Standard","Delivered","2023-05-10 13:13:19.379034",217366,374365,5667,NA
1194,"Same-Day","Delivered","2023-07-11 08:23:51.787037",52441,374729,3105,9227
1306,"Standard","Delivered","2023-06-18 04:45:50.084245",384081,374897,3985,NA
4946,"Same-Day","Delivered","2023-07-19 18:54:00.489786",384081,374897,5966,1857
7019,"Standard","Delivered","2023-05-15 07:40:00.196946",384081,374897,9010,NA
8369,"Same-Day","Delivered","2023-04-01 12:49:47.86422",109651,375069,4199,1857
5025,"Standard","Delivered","2023-06-14 19:02:22.380667",109651,375069,4749,9887
2308,"Same-Day","Delivered","2023-10-16 00:56:43.918934",109651,375069,6537,4970
2443,"Express","Delivered","2023-10-26 23:36:24.999367",285603,375835,5367,NA
7515,"Pickup","Delivered","2023-02-24 08:00:58.015611",426048,376503,8165,4135
4493,"Standard","Delivered","2023-08-23 03:47:26.732175",426048,376503,1786,NA
6958,"Pickup","Delivered","2023-05-13 01:31:11.682914",468367,377083,6394,NA
7881,"Standard","Delivered","2023-11-11 04:22:14.762149",468367,377083,2115,3842
7926,"Standard","Delivered","2023-11-29 01:53:28.678579",394431,378050,1799,2192
8163,"Pickup","Delivered","2023-06-09 16:34:27.746727",394431,378050,1743,NA
9650,"Pickup","Delivered","2023-10-29 03:44:14.9236",394431,378050,2495,9402
4955,"Pickup","Delivered","2023-08-29 10:53:21.035812",565839,381108,5038,NA
4037,"Express","Delivered","2023-03-05 06:54:52.161242",565839,381108,8068,NA
7470,"Same-Day","Delivered","2023-07-25 14:15:50.271162",565839,381108,2055,NA
7835,"Standard","Delivered","2023-09-03 11:44:07.269058",530053,383576,4621,3842
6995,"Pickup","Delivered","2023-07-21 03:24:52.610894",530053,383576,9311,NA
6732,"Pickup","Delivered","2023-05-02 23:33:57.664197",530053,383576,8376,9227
8694,"Pickup","Delivered","2023-06-07 13:10:52.433684",261318,383755,4505,1857
3738,"Express","Delivered","2023-03-17 05:49:40.638684",261318,383755,8296,4581
7872,"Pickup","Delivered","2023-04-27 04:15:28.484952",261318,383755,5811,NA
